상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address,store_score,visitor_review
빨간벽돌,한식,한식/백반/한정식,한식 음식점업,인계동,37.2633253974712,127.034910878908,인계동%20빨간벽돌,https://m.place.naver.com/restaurant/18196496,경기 수원시 팔달구 권광로180번길 37,4.3,"/분위기좋은 맥주집 :) 피쉬앤칩스 진짜 맛있어요 ㅎㅎ 새우 로제파스타는 약간 싱거워서 아쉽네요~/파스타, 피자 양도 많고 진짜 맛있어요❗️ 분위기도 좋아서 대화하기 좋은곳이에요🧡/분위기 너어무 좋아용 ❤️ 피쉬앤칩스 바삭바삭하니 맛있었고 파스타도 소스 짱맛있어여 ㅎㅎ 매콤하고 존맛./인계동 빨간벽돌 정말 맛집 멋집입니다. 새우로제파스타 매콤하고 맛나고요. 피쉬앤칩으는 정말 제대로입니다. 바삭바삭! 하우스와인도 제대로된거 주시네요! 강추합니다/테라스에서 먹는 기네스 생맥주!!!!!!!!!/분위기 좋아요/얼그레이하이볼맛있습니당!!/피쉬앤칩스 맛있어요/와...생일에 괜히 가서 홧병 날뻔? 손님이 많은것도 아니면서 맥주 더 달라고 벨을 4번 불러도 안오고 주문 받아놓고 딴짓 하느라 까먹고 알바생은 주문 받아 놓고 거울 보며 앞치마 하는데 10분 걸려요? 안되는 메뉴도 많고 직원 교육 및 손님 받을 준비 된 상태에서 영업하세요. 지인들과 기분 좋은 자리 만들러 갔다가 기분 잡치고 왔어요./데이트하기 좋은분위기에 맛있는 음식까지 정말 최고예요♡ 특별한날 부담없이 가기좋은 곳!봉골레파스타 추천해요!! ㅎ"
청기와집뼈감자탕해장국,한식,해장국/감자탕,한식 음식점업,인계동,37.2690631872457,127.02803886481,인계동%20청기와집뼈감자탕해장국,https://m.place.naver.com/restaurant/18082193,경기 수원시 권선구 덕영대로1207번길 46-3,4.33,/수원에 뼈해장국 맛집 찾았다!!!! 다음에 또 가서 감자탕 먹어볼래요!! ㅎㅎ/음식은 맛있는데 직원분들이 친절한 스타일은 아님/친정엄마와 아이들과 맛있고 편안하게 잘 먹었습니다~^^/정말 맛있어요/느끼하지않고맛있어요 포장은 10프로할인입니다/확실히 맛은 너무 맛있어요👍 여자 3명 가서 중짜리 시켜 먹었는데 푸짐했습니다 ㅎㅎ 다만 이 날은 손님이 많아서였는지 주문하려고 두 세번 얘기했는데 늦게 오시더라구요ㅠㅠ 그래도 고기양도 많고 맛있어서 만족스러웠던 저녁밥이였어요. 잘 먹고 갑니다!/포장하면 10%할인이라 조아요!! 글구 마싯음 ㅠㅠㅠㅠㅠㅠㅜㅜㅜ/맛있어요 항상 가는곳/수원터미널 올 일 있을 때마다 감자탕 먹으러 들리곤 하는데 항상 실망시키지 않는 맛입니다. 라면사리 수제비사리 무조건 꼭 추가해서 잡숴보세요😭/.
쉐프스,부페,종합부페,,인계동,37.2777225529953,127.032426746713,인계동%20쉐프스,https://m.place.naver.com/restaurant/31098514,경기 수원시 팔달구 중부대로 150 라마다프라자호텔 5F,,"/1. LA갈비, 육회, 새우샐러드, 연어....등등 엄청 맛있었어요 볶음밥은... 뭔가... 소고기 비린내가 나서 별루... 2. 저는 양고기를 안먹어서 몰랐는데, 같이 간 일행이 양갈비가 정말정말 맛있다며 3접시 정도 먹더라구요. 3. 전체적으로 청결했고, 그릇도 바로바로 친절히 치워주셔서 좋았어요b 4. 사진은 안 찍어서 깜빡했는데.. 디저트류는 거를 타선이 없었어요! 진짜! 다! 맛있어요!! 그래서 사진이 없네요/어버이날이라 오랜만에 방문했어요~ 가본중에 제일 사람 많았던거 같아요 가고싶어도 코로나라 장기간 문 닫아서 못갔었네요 ㅠ 몇일전 회사회식으 로 가려다가 평일은 안해서 다른호텔부붸 방문했었는데 역시 쉐푸스가 수원있는중에 제일 났더라구요 가족들도 부붸시러하는 편인데 쉐푸스는 참 좋 아합니다 양갈비 랍스타 굿굿 요리나 디저트나 다 기본이상해요 그나마 일찍 예약해서 괜찮은자리에서 가족들이랑 맛있게 먹고 왔네요~/결혼기념일 방문ᆢ 랍스타나 양갈비구이는 다른 곳에 없는 메뉴라 좋았는데 가격에 비해 맛은 그저그래요 랍스터는 금방금방 동나는데 너무 짜서 많이 는 못 먹겠어요 종류가 아주 많진 않지만 음식들이 깔끔하고 전체적으로 먹을만해요 회는 실망스럽네요 맛이 없어요 예식장, 돌잔치 손님들과 같이 사 용하는 공간이라 북적이는데 비해 공간이 좁아요/기대를 너무 많이 한건지ᆢ 생각보다는 그저그랬어요 랍스터는 많이 짜서 많이 못 먹었어요 양갈비는 그냥 무맛ᆢ 회는 많이 실망스러웠어요 중식이 맛이 괜찮더라구요 대부분 결혼식,돌잔치 하객 손님이라 매장은 좁은데 많이 번잡했어요 그래도 그런대로 잘 먹었어요 직원분들은 친절했어요/엄마랑 처음으로 방문했어요 😊💕 지배인님이 너무 친절하시고, 음식도 정갈하고 깔끔하고 맛있었어요❤️ 최고예요👍/좋은 자리에서 맛있는 음식을 편안하게 먹었습니다. 위생장갑 사용이나 청결, 위생 관련 안내를 모든 직원분이 수시로 해주셔서 굉장히 만족하고 신뢰가 갔습니다. 해산물이 특별히 신선하고 맛있었습니다./랍스타며 거기류가 정말 맛있었는데 저는 1시에 예약하고갔는데 브레이크타임때문임지 랍스타랑 고기는 중간에 청소때문에 그런지 더이상 안구워주셔서 제대로 못먹었어요;;;; 그래도 손님이있는데 떨어지지않게 음식은 구워주셔야 하는건 아닌지 라는 생각이 많이 들었어요. ㅠㅠ/언제나 만족합니다:)/깔끔하고 특별한 날 가기엔 안성맞춤 이예요^^/사실..별 기대를 안하고 갔다가 너무 맛있게 먹고왔어요. 엄마랑 자매들이랑 만나서 점심으로 갔는데 음식의 종류가 많지 않아고 쓸데없는게 별로 없었습니다. 크기도 적당해서 사람들이 많이 잖아던 것도 마음에 들었어요. 또 방문할 의사 있습니다."
어반벨리801,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2659482446355,127.028383312222,인계동%20어반벨리801,https://m.place.naver.com/restaurant/1578769565,경기 수원시 팔달구 인계로94번길 39-22 어반벨리 8층 801호,4.71,/여자들이 좋아할 디저트 메뉴에용 야외는 낮엔 덥지만 선선할때 테라스도 좋을듯요/들어가는곳이 약간 창고같은 느낌이여서 놀랐어요 ㅋㅋ ㅋ ㅋㅋ 생각보다 공간이 작은데 조명이랑 테라스가 예뻐요 쪼코 수플레 맛잇오요🤎/날씨도 좋고 기분도 좋고 달큰하니 힐링 잘 하고 갑니다🌿/좌석은 조금 불편하지만 야외 사진 스팟이 있음/루프탑좋아요/예쁘고 맛있어요 히히/수플레 시그니처 음료 모두 맛있어요 다음에는 크로플 먹어보고 싶어요/밤에 와도 낮에 와도 루프탑은 이쁠거같다 수플레..??디저트 맛집입니다/사진보다 카페가 작아서 놀랐지만 나쁘지않음 수플레가격에 충격받고 크로플먹었네요 크로플은 적당해요 ㅋㅋ
반궁,중식,중국음식/중국집,중식 음식점업,인계동,37.266303100253,127.034309152592,인계동%20반궁,https://m.place.naver.com/restaurant/1912842971,경기 수원시 권선구 경수대로 270 NC백화점 5층,4.31,/구성도 좋고 푸짐하고 맛있어요 든든하게 알찬밥상 좋아요🍚🥘/밥은 정말 맛있었습니다. 저희는 순두부랑 우삼겹반상을 먹었는데 순두부찌개와 우삼겹은 정말 맛있습니다. 다만 우삼겹 양은 밥을 다 먹지 못할 만큼 적었고 다른 밑반찬은 사진에 보이는게 다입니다. 메뉴판을 보고 기대하고 시켰는데 퀄리티가 다른 부분이 매우 실망스러웠고 특히 무생채는 다른 테 이블도 남기더라고요 저희도 샐러드빼고는 손도 안댔고요. 밑반찬은 개선이 필요하다고 느꼈습니다. 하지만 메인메뉴는 정말 맛있었기 때문에 .../직원들이 잘 안웃긴한데 나름 성의껏 응대합니다 음식은 맛있어요 ㅎ/너무 맛있게 잘먹었어요/반찬 구성도 좋고 맛이 좋아요👍/솥밥에 해먹는 누룽지도 맛있고 밥과 반찬구성이 좋아서 건강해지는 느낌으로 한솥 뚝딱 했습니다🙆‍♀️/맛있고 좋네요 ㅎㅎ/빠르고 정확한 상품 잘/맛있고 좋았어요 ~~~~~~/굿
얌샘김밥,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2757304913013,127.024660577983,인계동%20얌샘김밥,https://m.place.naver.com/restaurant/1956093434,경기 수원시 팔달구 중부대로 80 (상가1동 6호),4.25,/탕수육은 냉동인데 그거빼고 괜찮아요/친절하고 맛있어요 땡초멸치김밥 맛있어요/여기 떡볶이 맛있음 김밥.음식들은 평타이상/양도많고 너무맛있어요♡ 직원분도 엄청 친절하시네요^^/메가김밥 맛나요. 재료왕푸짐/굿/떡볶이 존맛이더라구요/좋아요/얌샘김밥이 다른 김밥집중에 가장 맛있는것 같아요~~강추강추~~!/김밥이 정갈하니 맛나요^^
교촌치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2640464706939,127.034935500015,인계동%20교촌치킨,https://m.place.naver.com/restaurant/1518032541,경기 수원시 팔달구 인계로166번길 51 1층 교촌치킨 인계점,4.32,"/매니저님 너무착하셔요 안경쓰신분 항상 갈때마다 맛있네요/자주시켜먹는 집인데 생일쿠폰이 생겨서 맛있게 먹었어요~/교촌 웨지,레콤 주로 시켜먹는데 매탄에서 이사와서 시켰는데 이제껏 먹던 웨지감자가 아니라 문의했더니 본사에서 감자가 바껴서 그런거라네요? 감자가 바뀐것보다 전자레인지에 돌린것마냥 튀김이 아니라서 문의한건데 감자가 바껴서 그렇다네요. 다른분도 웨지감자 이런상태인가요??/홀은 넓은데 직원이 전부 주방에 들어가있어서 응대를 아무도 안해줍니다 심지어 뒤에 들어온 손님이 기다리다가 손님인 저보고 안내 왜 안해주냐고 뭐라하심.. ㅋㅋ/맛없어요ᆢ양념도 ᆢ/좋아요/역시 치킨은 교촌이쥬~~~/좋아요/굿/오늘 친구(중학교 동창)랑 연말분위기 내고자 교촌치킨을 방문했는데, 기분 확 잡쳤습니다.😞🔥😡 첫째, 홀서빙하시는분이 일을 하기 싫어보였어요. 레드콤보가 야구공도 아니고 그냥 테이블에 던지듯이 놓으시더라구요. 혹시 메이저리거가 꿈이신가요? 둘째, 서빙할때 포크랑 집게는 왜 안주시죠? 손 으로 먹으라는건가요? 여기는 인도가아니고, South Korea 🇰🇷 입니다. 명심하세요! 셋째, 무슨 요술램프 지니도아니고 그렇게 애타게 불러도 왜 ..."
수원손칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,인계동,37.2739775162667,127.021886829724,인계동%20수원손칼국수,https://m.place.naver.com/restaurant/1204706331,경기 수원시 팔달구 중부대로 36-1 영업시간 오전8시30분~오후8시까지,4.31,"/10n번째 옵니다.. 항상 맛있는 맛. 담주에 또 갈게요 ~/손수제비,칼국수 가성비좋고 맛도좋아요/가성비갑인곳/맛있어요. 양도 넉넉하고요./점심 먹으러 가끔 가요~~ 가성비 맛과양이 짱!!!/굿/굿/굿/굿/좋아요"
대구막창,한식,곱창/양구이전문,한식 음식점업,인계동,37.2711165530728,127.02680601874,인계동%20대구막창,https://m.place.naver.com/restaurant/1634852077,경기 수원시 팔달구 권선로741번길 21,,
사계,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2654171713442,127.029551397569,인계동%20사계,https://m.place.naver.com/restaurant/1875247336,경기 수원시 팔달구 경수대로446번길 53 3층,4.34,"/제가 사계 초기부터 엄청 팬이에요! 배달로도 바쁠때 많이 시켜먹고, 정말 좋아하는 곳인데 매장은 오랜만에 방문했어요. ㅎㅎ 정말 음식도 맛있고 최고 에요! 모든 메뉴가 퀄리티 최상이에요❤️ 사시미도, 우니도..예전에 육회도 너무 맛있었고 (또 하신대요!!!) 스시도 맛있고 조개술찜도 엄청 맛있어요! 사 장님도 정말 친절하셔요. 기억 해주시다니 완전 감동… 덕분에 가족들과 즐거운 시간 보내고 갑니다! 나만 알고 싶은 곳이지만 더더 번창하시고.../분위기 좋아요 ㅎㅎ 사시미 맛있습니당/조용하게 대화하면서 먹을수 있고 안주도 다 맛있어요!!!!/사시미 너무 잘나와요👍🏻/우니미소회무침 진짜 너무 맛있어서 친언니 끌고다시왔어요!! 언니는 우니자체도 처음먹어봤는데 엄청 만족하더라고요!! 다른메뉴도 다먹어보고싶어요! 메로구이도 역시 맛있구ㅠㅠ 올때마다 같은 메뉴시키게되지만ㅋㅋㅋㅋㅋ항상 만족하고갑니다💗잘먹었습니다 사장님!/좋아요/분위기나 음식 맛은 좋았습니다. 직원분들이 마스크를 안하고 계시던데 마스크 착용이 잘 지켜지면 더욱 좋을 것 같네요~/안주맛있음!/안주도 맛있고 깨끗하고 분위기 좋아요~ 연어랑 나가사키 맛집 ㅠㅠ/전통주를 비롯한 다양한 주류가 많고 무엇보다 안주가 기가 막힙니다 최애는 우니미소 회 무침인데 어제 먹운 하몽참다랑어 말이와 봄도다리회 1마리 메뉴도 술안주로 너무 좋네요"
J홀덤펍,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646889746587,127.030857284388,인계동%20J홀덤펍,https://m.place.naver.com/restaurant/1716843642,경기 수원시 팔달구 권광로187번길 31 3층,,/가족 연인 친구 누구나 함께 편안하게 즐길수 있는 놀이터같은 제이홀덤펍&보드카페입니다.
아재주물럭,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639329240455,127.035376641717,인계동%20아재주물럭,https://m.place.naver.com/restaurant/1783117469,경기 수원시 팔달구 권광로188번길 41,,/굿/굿
스터디카페24365수원인계캠퍼스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,인계동,37.2716519737444,127.036078716953,인계동%20스터디카페24365수원인계캠퍼스,https://m.place.naver.com/restaurant/1772409299,경기 수원시 팔달구 권광로276번길 4,4.51,/좋아요/좋아요/공부하기 부담없구 좋아요/굿/좋아요/좋아요/굿/굿/좋아요/굿
김밥하우스,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2751598274406,127.030880929441,인계동%20김밥하우스,https://m.place.naver.com/restaurant/18188453,경기 수원시 팔달구 장다리로 304,4.06,"/동수원 사거리 근처 김밥 맛집이 없었는데 드디어 찾았네요!! 김밥 진짜 맛있고 쫄면도 맛있었어요 : ) 사장님두분과 주방이모도 넘 친절하시구 다음에 또 갈게요 !!!! 잘먹었습니다!!/역사 있는 김밥 집이예요.김밥이 넘 맛있어요./가족분들끼리 운영하시는 듯! 쫄면 맛있어요/좋아요/ㅣ/작은데, 메뉴가 많아요! 저렴하지는 않은것 같아요!!/좋아요/좋아요/맛있어요/보통"
